Account ID,Date of Creation,# Zaps,Plan Type,Average tasks used past 90-days,Filters,Formatter,Chrome Extension,Paths,Salesforce,Dropbox,Google Sheets,Code by Zapier,Webhooks,OpenAI/ChatGPT
622245,2021-02-02,3,Pro,4766,1,0,1,1,1,0,0,1,0,1
981329,2022-05-03,8,Pro,3673,1,0,0,1,1,0,1,1,0,1
966318,2022-08-21,45,Pro,3031,1,0,0,1,1,0,1,0,1,1
989350,2018-08-20,5,Starter,348,1,1,1,0,0,1,0,1,1,0
2478151,2021-04-07,49,Pro,1197,0,1,1,1,0,0,1,0,1,1
1469646,2017-10-26,35,Pro,1091,1,1,1,0,0,0,0,1,1,1
1703442,2020-01-24,16,Starter,714,1,1,1,0,1,0,1,0,1,0
666850,2018-06-12,22,Pro,3505,1,0,0,0,1,1,1,1,1,0
2158374,2018-02-17,19,Starter,1188,1,1,0,0,1,1,0,1,0,1
167948,2022-02-11,17,Starter,478,1,1,0,0,0,1,0,1,1,1
335485,2019-06-17,55,Pro,812,1,1,0,0,0,0,1,1,1,1
1822133,2021-10-14,12,Starter,1017,1,1,1,0,1,0,0,0,1,1
1559194,2018-04-02,44,Pro,1969,1,1,1,0,0,1,0,0,1,1
1536507,2019-04-11,15,Starter,85,1,1,1,0,0,1,0,1,1,0
346218,2017-06-16,17,Starter,495,1,0,1,0,0,1,1,1,0,1
344038,2020-01-17,16,Starter,1492,1,0,1,0,1,0,1,0,1,1
2253822,2020-03-12,32,Pro,4042,1,1,1,0,1,0,0,0,1,1
278491,2020-08-07,18,Starter,276,1,1,1,0,0,0,0,1,1,1
2039867,2018-03-10,49,Pro,2727,0,0,1,1,1,1,1,0,1,0
2871926,2018-07-16,19,Starter,1189,1,0,1,0,1,0,1,1,0,1
227230,2020-05-25,15,Pro,3883,0,1,0,0,0,1,1,1,1,1
1640988,2019-05-02,25,Pro,3192,1,1,1,0,1,1,1,0,0,0
1837778,2019-09-24,29,Pro,640,1,1,1,1,1,0,0,0,0,1
2193105,2021-10-29,15,Starter,534,1,1,1,0,1,0,0,1,1,0
1856330,2019-10-11,14,Starter,835,1,1,0,0,1,1,1,0,1,0
2885270,2019-07-13,32,Pro,2792,0,1,1,1,1,0,1,0,1,0
2899697,2021-08-06,15,Starter,44,1,1,0,0,0,0,1,1,1,1
2288549,2021-08-15,4,Starter,807,1,1,0,0,0,1,0,1,1,1
146838,2017-10-02,20,Starter,27,1,1,0,0,1,0,0,1,1,1
475901,2019-07-25,20,Starter,16,0,1,0,0,1,1,1,1,0,1
2934123,2018-02-08,4,Pro,3250,1,0,1,1,0,1,1,0,0,1
736035,2019-06-11,57,Pro,2404,0,1,1,0,1,1,1,0,1,0
1359919,2022-06-19,17,Pro,2556,1,1,0,1,0,0,1,1,1,0
2105721,2021-06-27,16,Starter,1343,1,1,0,0,0,1,1,0,1,1
2489942,2023-03-26,99,Teams,30722,0,1,1,1,1,0,1,1,0,0
2615671,2022-11-19,18,Starter,612,1,0,0,0,1,1,1,1,1,0
2639389,2019-03-20,198,Teams,21770,0,1,0,1,0,0,1,1,1,1
295456,2019-03-29,17,Starter,751,1,1,1,0,0,0,1,1,1,0
1951483,2022-02-19,53,Pro,3762,1,1,0,0,1,1,1,0,0,1
2614308,2022-04-29,13,Starter,1096,0,0,1,0,1,0,1,1,1,1
1686545,2023-02-02,54,Pro,1510,1,1,1,1,1,0,0,0,1,0
160214,2019-12-14,5,Starter,601,1,1,0,0,1,1,0,1,1,0
842843,2017-01-29,15,Starter,1387,1,1,1,0,1,0,1,0,0,1
1353377,2018-04-11,18,Starter,1290,1,0,1,0,1,1,0,0,1,1
2273925,2022-02-24,40,Pro,99,1,0,1,1,1,1,0,0,1,0
2105881,2019-12-25,153,Teams,2919,0,1,1,1,1,1,1,0,0,0
1910057,2019-05-02,30,Pro,2884,0,1,1,1,0,1,0,1,0,1
1417909,2019-04-20,60,Pro,520,0,1,1,0,0,1,1,1,0,1
2521939,2017-03-24,7,Starter,1130,1,1,1,0,1,1,0,0,0,1
2673226,2019-05-14,40,Pro,4167,1,0,1,1,0,1,0,1,0,1
724621,2018-01-10,18,Starter,453,1,1,1,0,0,0,1,0,1,1
1844405,2021-07-09,24,Pro,1085,0,1,0,1,1,1,0,1,1,0
2191058,2020-12-10,11,Starter,1196,1,1,1,0,0,0,1,0,1,1
2080395,2017-07-13,51,Pro,2127,1,0,0,1,1,0,1,0,1,1
2902672,2017-03-01,21,Pro,1338,0,0,0,1,1,1,1,1,0,1
2873269,2017-05-03,53,Pro,1376,0,0,0,0,1,1,1,1,1,1
1645282,2021-02-15,10,Starter,1201,1,0,1,0,1,1,0,1,0,1
566395,2023-03-15,11,Pro,2303,0,0,1,1,1,0,0,1,1,1
1034045,2021-07-04,17,Starter,782,1,0,1,0,1,1,1,0,0,1
2248167,2021-11-04,4,Starter,1410,1,1,1,0,1,1,0,0,1,0
614525,2019-03-13,1,Pro,810,0,1,0,1,1,1,1,0,1,0
2043879,2021-03-20,5,Starter,1426,1,0,0,0,1,0,1,1,1,1
1422846,2018-11-10,14,Pro,4510,0,1,1,0,1,1,1,0,0,1
1145487,2018-10-20,182,Teams,37866,1,0,1,0,1,0,1,1,0,1
2445990,2019-12-24,28,Pro,3300,0,1,0,1,0,0,1,1,1,1
2036578,2022-06-06,6,Pro,3823,0,1,1,0,1,1,0,1,0,1
483290,2022-07-11,1,Pro,2106,1,0,1,0,0,1,1,0,1,1
231677,2020-05-18,189,Teams,43228,0,0,1,1,1,0,0,1,1,1
1118906,2022-06-10,24,Pro,4193,1,0,0,0,1,1,1,0,1,1
2225658,2020-11-17,42,Pro,2121,0,0,1,1,1,0,1,1,0,1
1078995,2020-04-18,43,Pro,438,1,1,1,1,0,0,1,0,1,0
1308669,2019-06-09,20,Starter,1366,1,1,0,0,1,0,0,1,1,1
495706,2018-02-14,41,Pro,4094,1,0,1,1,1,1,0,1,0,0
1579377,2018-08-24,32,Pro,2949,0,1,1,0,1,1,1,1,0,0
295323,2020-02-11,6,Starter,1432,1,0,0,0,1,0,1,1,1,1
608870,2019-10-23,5,Starter,843,1,1,0,0,1,0,1,1,0,1
1600116,2020-12-10,98,Teams,1283,1,0,1,1,1,1,1,0,0,0
2761832,2018-07-08,11,Starter,1473,1,0,1,0,0,1,1,1,0,1
1884258,2017-06-19,164,Company,3330,0,0,0,0,1,1,1,1,1,1
829796,2022-01-31,31,Pro,1400,1,1,1,1,0,1,1,0,0,0
1433002,2018-04-05,259,Teams,27558,0,1,1,1,0,1,0,1,0,1
2048355,2019-09-05,163,Teams,31212,1,0,1,0,1,1,0,1,0,1
249625,2017-07-23,15,Company,6345,0,0,1,0,1,1,0,1,1,1
912170,2023-01-28,137,Teams,17821,1,1,0,0,1,0,1,1,0,1
342521,2019-03-30,8,Starter,1431,0,1,1,0,1,1,1,0,1,0
2491320,2021-12-12,154,Company,43069,1,1,0,1,1,1,0,0,1,0
2513246,2021-12-16,210,Teams,2902,1,0,1,1,1,0,1,0,0,1
2650483,2018-01-19,13,Starter,762,1,1,1,0,1,0,0,0,1,1
1887488,2019-04-14,10,Starter,21,1,1,1,0,1,0,0,1,0,1
1467477,2019-10-05,192,Teams,42884,1,1,0,0,0,1,1,0,1,1
2586116,2019-09-16,16,Pro,4238,1,0,1,0,1,1,0,1,0,1
1082598,2023-01-11,2,Starter,254,1,1,1,0,1,0,0,1,1,0
1014353,2020-07-22,42,Pro,2137,0,0,1,0,1,1,1,1,0,1
2760730,2019-02-08,44,Pro,530,1,0,1,1,1,0,0,0,1,1
768887,2021-02-17,56,Pro,858,0,1,0,0,1,0,1,1,1,1
1874038,2022-03-15,50,Pro,1362,1,1,1,1,0,0,1,0,0,1
545761,2021-04-03,18,Pro,4710,0,1,0,1,1,1,0,0,1,1
1810636,2017-05-25,16,Starter,469,0,1,1,0,0,1,1,1,1,0
342772,2022-01-08,49,Pro,3610,1,0,0,0,0,1,1,1,1,1
2043251,2018-07-16,4,Starter,1163,1,1,0,0,1,1,0,0,1,1
1022531,2022-04-03,1,Starter,389,0,1,1,0,1,0,1,0,1,1
1405879,2020-09-24,27,Pro,1818,1,1,1,1,0,1,0,1,0,0
1582860,2017-02-07,16,Starter,608,1,1,1,0,0,0,0,1,1,1
773571,2020-10-13,111,Teams,12402,1,0,1,0,1,1,1,0,1,0
483460,2023-04-03,67,Teams,7778,1,0,1,0,0,1,1,0,1,1
2157088,2019-07-16,16,Starter,954,1,1,1,0,0,0,1,1,1,0
1927271,2017-10-07,199,Company,4075,1,0,1,0,1,0,1,0,1,1
606766,2020-01-28,1,Pro,2210,1,1,0,0,1,0,1,1,0,1
456459,2022-12-13,9,Starter,311,1,1,1,0,1,1,0,0,1,0
1131422,2022-06-29,6,Starter,338,1,0,1,0,1,1,1,1,0,0
2268155,2022-08-10,2,Starter,905,1,0,0,0,0,1,1,1,1,1
882399,2021-08-04,18,Starter,881,0,1,0,0,1,1,1,0,1,1
495589,2017-07-28,54,Pro,651,1,0,1,1,0,1,0,1,0,1
167271,2022-09-08,60,Pro,2042,1,0,0,1,0,1,1,1,0,1
2390301,2017-11-24,11,Pro,4975,0,1,0,0,1,1,1,0,1,1
2327097,2021-04-14,6,Starter,305,0,1,1,0,0,1,1,1,1,0
117767,2018-08-25,8,Starter,1091,1,0,1,0,0,1,1,1,0,1
661874,2019-11-14,6,Starter,867,0,0,1,0,0,1,1,1,1,1
1548738,2018-08-17,19,Starter,191,0,0,1,0,1,1,0,1,1,1
2825230,2022-12-03,20,Starter,109,1,0,0,0,1,1,1,1,0,1
2369706,2022-07-20,3,Starter,410,1,0,0,0,1,1,1,1,1,0
1087098,2019-05-12,40,Pro,2939,0,1,0,1,1,1,0,1,1,0
198075,2019-06-27,8,Starter,491,1,1,0,0,1,1,1,0,1,0
2278687,2019-06-26,28,Pro,4699,0,1,1,1,0,1,0,1,1,0
836716,2018-05-28,41,Pro,1124,1,0,1,0,1,1,1,1,0,0
2653994,2017-03-16,7,Starter,589,0,1,1,0,1,1,1,1,0,0
1456840,2020-12-22,13,Starter,1022,1,1,0,0,1,0,0,1,1,1
2648202,2021-03-21,14,Starter,867,0,0,1,0,1,0,1,1,1,1
1193286,2019-04-16,44,Teams,29960,0,0,0,1,1,1,1,1,1,0
2938416,2020-06-21,51,Pro,646,0,0,1,1,1,1,0,0,1,1
1230808,2021-09-07,23,Pro,4454,0,1,1,0,0,1,1,0,1,1
2724071,2021-08-20,6,Pro,1811,1,1,0,1,0,1,1,0,1,0
1230174,2020-12-26,11,Starter,1230,1,1,0,0,0,1,1,1,1,0
881371,2020-09-01,232,Teams,48123,1,1,1,0,1,0,0,0,1,1
696291,2017-08-30,247,Teams,4363,0,1,0,1,1,0,0,1,1,1
1415011,2023-02-06,17,Pro,1919,1,1,1,1,1,0,0,0,1,0
2472288,2023-01-08,151,Teams,36236,0,1,0,1,0,0,1,1,1,1
622752,2019-12-11,8,Starter,1324,1,1,0,0,1,1,0,1,0,1
617568,2020-12-14,33,Pro,4016,0,1,0,1,1,1,0,1,1,0
1974638,2023-03-11,145,Teams,21770,0,1,0,1,0,0,1,1,1,1
1623059,2018-10-11,12,Pro,3895,1,0,1,0,1,0,1,1,1,0
1571478,2017-09-18,263,Teams,17997,0,1,1,0,1,0,1,0,1,1
329303,2019-09-24,20,Pro,2048,1,1,1,0,0,0,1,1,0,1
335402,2018-05-25,17,Starter,596,0,1,0,0,1,0,1,1,1,1
2330090,2017-09-11,16,Starter,452,1,1,0,0,1,1,1,0,1,0
177031,2017-10-21,41,Teams,46201,1,1,1,1,1,0,0,1,0,0
776049,2020-10-15,28,Pro,2675,1,1,0,0,1,1,1,1,0,0
2015091,2019-12-27,20,Starter,946,1,0,1,0,0,1,1,1,1,0
2018989,2020-11-27,14,Starter,142,0,1,0,0,1,1,0,1,1,1
1201436,2021-10-04,1,Starter,1469,1,1,1,0,0,1,0,0,1,1
1160433,2021-09-20,35,Pro,1617,0,1,0,1,1,1,0,1,0,1
1019391,2017-12-02,14,Pro,4097,0,0,0,1,1,1,1,0,1,1
1914858,2019-04-02,1,Starter,1169,1,1,0,0,1,1,0,0,1,0
2865315,2023-03-14,2,Starter,336,0,0,1,0,0,1,1,1,1,0
2265959,2017-01-18,53,Pro,2638,1,0,0,0,1,1,0,1,0,1
2159745,2022-02-19,38,Pro,2423,1,1,0,0,1,1,0,0,0,1
2129544,2022-11-09,232,Teams,14715,0,1,0,0,1,0,1,1,0,1
1617101,2021-09-12,15,Starter,605,1,0,0,0,1,1,1,0,1,0
1429340,2019-09-10,57,Pro,36,1,1,0,0,0,0,1,1,1,0
1000500,2021-10-07,126,Company,19763,1,0,1,0,0,1,0,0,1,1
1897307,2019-01-12,51,Pro,3544,1,0,1,0,0,0,1,1,0,1
1456557,2022-05-12,45,Pro,4954,1,1,0,0,0,1,1,0,0,1
2376848,2019-07-01,1,Starter,218,1,1,1,0,0,0,1,1,0,0
1570836,2022-01-23,43,Pro,1372,0,0,0,1,1,0,0,1,1,1
212648,2019-10-29,41,Teams,559,0,0,1,1,1,0,1,1,0,0
2085619,2020-06-22,12,Starter,635,0,1,0,0,1,1,1,0,0,1
1486122,2017-12-20,47,Pro,1026,1,0,0,0,0,1,1,1,1,0
677623,2017-07-09,3,Starter,278,0,1,0,0,1,1,1,1,0,0
485524,2022-02-16,14,Starter,524,0,1,0,0,1,0,1,1,0,1
976725,2020-12-17,19,Starter,689,1,1,0,0,0,1,0,1,1,0
1650121,2021-11-22,9,Starter,164,1,1,1,0,1,0,1,0,0,0
560403,2018-05-20,271,Teams,28606,0,0,1,0,1,0,0,1,1,1
915394,2018-08-08,57,Pro,4097,1,0,0,1,1,0,1,0,1,0
2706989,2017-10-31,18,Starter,965,0,0,1,0,1,1,1,1,0,0
1975805,2017-12-04,142,Teams,10859,0,0,1,1,1,0,0,0,1,1
2620537,2018-07-20,264,Teams,18779,1,0,0,0,1,1,1,0,1,0
1521237,2017-09-19,51,Teams,10370,1,1,1,1,0,1,0,0,0,0
2839940,2018-07-03,240,Teams,39768,0,1,1,0,1,1,0,0,0,1
2552011,2019-12-01,12,Starter,1421,0,0,1,0,0,1,1,1,0,1
2191128,2019-04-02,16,Starter,1053,1,0,0,0,1,1,1,1,0,0
1560182,2020-06-13,9,Starter,63,1,1,1,0,0,1,0,0,1,0
1397452,2019-04-08,5,Starter,1047,0,1,1,0,1,0,0,1,0,1
852264,2019-07-06,11,Starter,630,1,1,1,0,1,0,0,0,1,0
723057,2020-12-27,20,Starter,157,0,1,0,0,0,1,1,0,1,1
2406823,2017-01-12,49,Pro,3218,0,1,1,0,0,1,1,1,0,0
2440162,2022-06-17,17,Starter,1410,0,1,1,0,1,1,0,0,0,1
301194,2021-03-22,32,Pro,1725,1,0,1,1,0,0,0,0,1,1
2175899,2021-04-21,43,Pro,2100,1,0,0,1,1,1,1,0,0,0
179459,2018-09-23,45,Pro,4497,0,0,0,1,1,1,1,1,0,0
1545258,2017-03-13,10,Pro,3487,0,1,1,0,0,0,0,1,1,1
2422863,2022-02-20,2,Starter,180,0,0,1,0,1,1,0,1,0,1
475508,2020-12-10,20,Starter,204,0,0,0,0,1,1,1,1,1,0
495486,2021-09-28,7,Pro,2736,1,1,0,0,1,0,1,0,1,0
247234,2021-06-11,5,Starter,863,1,0,1,0,1,1,0,0,1,0
494066,2021-08-23,1,Starter,1341,0,1,0,0,1,0,1,1,0,1
316273,2020-08-22,32,Pro,429,1,1,1,0,1,0,0,0,1,0
2686608,2018-06-12,26,Pro,286,1,0,0,1,0,0,1,1,1,0
2375231,2017-04-08,4,Starter,313,0,1,0,0,0,1,1,1,1,0
1122828,2022-08-29,22,Pro,1526,0,0,1,0,1,1,1,0,0,1
2350400,2018-08-15,49,Pro,4753,1,1,0,1,1,1,0,0,0,0
2382815,2019-03-15,28,Pro,3818,0,1,0,0,1,0,1,0,1,1
286362,2020-01-08,12,Starter,78,1,1,0,0,1,1,0,0,1,0
2496714,2017-06-20,56,Pro,3412,1,1,0,1,0,0,0,1,0,1
1067440,2020-04-14,29,Pro,693,1,0,0,0,0,1,0,1,1,1
252123,2020-04-25,94,Teams,43460,1,1,1,0,0,1,0,1,0,0
2046822,2021-02-15,26,Pro,1040,1,0,1,1,0,1,0,1,0,0
315650,2021-06-26,13,Starter,127,0,0,1,0,1,0,1,1,0,1
417005,2019-10-05,31,Pro,804,0,0,1,1,0,0,1,0,1,1
1771332,2021-04-05,7,Starter,708,1,1,0,0,1,1,0,1,0,0
2838465,2017-02-16,20,Starter,1098,1,1,1,0,0,1,0,1,0,0
2050418,2021-09-06,57,Pro,3685,0,0,0,1,1,1,0,0,1,1
2317723,2021-02-06,3,Pro,4277,1,1,0,1,0,0,1,0,0,1
2800602,2019-06-24,6,Pro,187,1,0,1,1,1,1,0,0,0,0
844853,2017-09-18,227,Teams,15541,0,1,0,1,1,0,0,0,1,1
1498138,2020-10-05,17,Starter,1270,0,1,1,0,1,0,0,0,1,1
1249375,2017-08-14,148,Teams,30812,0,1,0,1,1,0,1,0,1,0
2174945,2023-01-10,17,Starter,1219,1,1,0,0,0,0,1,0,1,1
703970,2021-01-26,8,Starter,417,0,0,0,0,1,1,1,1,1,0
2594239,2021-07-17,200,Teams,3101,0,0,1,0,1,1,0,0,1,1
1387210,2021-07-19,8,Pro,2265,1,1,1,0,0,0,1,0,0,1
208147,2020-02-21,4,Starter,515,0,0,1,0,1,0,0,1,1,1
1118752,2017-06-30,13,Starter,266,1,0,1,0,1,0,0,0,1,1
1084254,2019-07-26,17,Pro,4658,0,1,1,0,0,0,1,1,1,0
1570534,2022-11-03,19,Starter,1260,1,1,0,0,0,1,0,0,1,1
1222246,2020-05-31,5,Starter,1311,0,1,0,0,0,1,0,1,1,1
1394971,2019-09-28,1,Starter,1119,1,0,1,0,0,0,1,0,1,1
295999,2018-02-03,1,Starter,146,1,0,1,0,1,0,0,1,0,1
2011779,2021-06-03,19,Starter,1408,0,1,1,0,1,0,0,0,1,1
774659,2023-01-29,18,Starter,1485,1,0,0,0,0,1,1,1,1,0
310560,2017-11-18,18,Pro,979,0,1,0,1,0,1,0,0,1,1
1156240,2022-10-09,2,Starter,1105,1,0,0,0,1,1,1,0,0,1
1517652,2020-08-12,6,Starter,870,0,0,1,0,1,1,0,0,1,1
714474,2020-10-08,5,Starter,207,1,1,0,0,0,0,1,0,1,1
675640,2021-05-08,33,Pro,445,0,1,1,0,1,0,0,1,1,0
201778,2020-05-08,9,Starter,75,1,1,0,0,0,0,0,1,1,1
552828,2021-03-23,100,Teams,13512,0,1,0,0,0,1,0,1,1,1
554178,2017-10-21,3,Pro,1414,0,1,1,0,1,1,1,0,0,0
2835160,2021-02-26,10,Starter,355,1,0,1,0,0,0,1,1,0,1
182260,2018-07-22,32,Pro,1509,0,0,1,1,1,0,0,1,0,1
364035,2022-01-12,7,Starter,794,1,1,1,0,0,1,0,0,1,0
1466466,2021-07-13,13,Starter,219,0,1,0,0,1,1,0,1,1,0
2700552,2020-04-20,18,Pro,1547,0,1,1,0,0,1,1,0,1,0
1161648,2021-08-05,18,Starter,210,1,1,1,0,0,0,0,1,1,0
570860,2020-04-02,186,Teams,22923,0,1,1,1,0,1,1,0,0,0
585768,2019-07-22,11,Starter,958,1,1,0,0,0,1,1,1,0,0
1699158,2017-11-07,20,Starter,499,0,1,1,0,1,1,0,0,1,0
312564,2021-09-19,18,Starter,796,0,1,1,0,1,1,0,0,0,1
413335,2020-10-07,72,Teams,27328,1,1,0,0,0,1,0,1,0,1
2342396,2020-06-24,20,Starter,5,1,0,0,0,1,1,0,1,0,1
1494823,2018-12-24,13,Starter,662,0,0,1,0,1,0,1,1,0,1
2606669,2022-12-17,1,Pro,1391,1,0,0,1,0,1,1,1,0,0
346177,2017-10-24,155,Teams,26701,1,1,0,1,0,0,1,1,0,0
1863374,2022-02-21,7,Starter,979,1,1,0,0,0,1,0,1,1,0
442300,2017-01-18,3,Starter,1194,1,1,1,0,1,0,0,1,0,0
2359069,2021-11-01,12,Starter,1374,1,1,0,0,1,0,0,0,1,1
2844744,2022-03-05,17,Starter,1085,1,1,0,0,0,0,1,1,1,0
262574,2021-03-21,220,Teams,25300,0,1,1,0,1,1,0,0,0,1
780182,2022-12-16,2,Starter,251,0,1,1,0,0,1,1,1,0,0
1750140,2019-05-24,80,Company,26988,1,1,1,0,0,0,0,1,1,0
2914090,2020-08-26,8,Teams,16476,0,1,1,0,1,0,1,0,0,1
2058440,2019-11-17,2,Starter,781,1,1,1,0,1,0,1,0,0,0
142283,2021-08-11,42,Pro,4962,0,0,1,1,1,1,0,0,0,1
2682988,2018-01-02,67,Teams,34307,0,0,1,1,1,0,1,0,1,0
169534,2019-07-31,229,Teams,12578,1,1,0,0,1,1,0,0,1,0
1565248,2022-12-08,21,Pro,3947,1,0,1,0,1,0,1,0,0,1
1655821,2021-10-06,5,Starter,341,1,1,1,0,0,0,0,1,1,0
2538631,2018-04-26,256,Company,32752,1,1,0,0,0,1,1,0,0,1
1532911,2022-12-09,25,Pro,4337,1,0,0,1,1,1,0,0,1,0
2808289,2017-11-10,20,Pro,2151,0,0,0,1,0,1,0,1,1,1
1346007,2020-04-30,34,Pro,3172,0,0,1,1,1,0,0,1,1,0
193991,2022-04-18,10,Starter,705,1,0,0,0,1,0,1,0,1,1
2496977,2022-07-19,52,Pro,791,0,1,1,0,1,0,1,0,1,0
435150,2022-08-06,17,Pro,683,0,0,0,1,1,0,0,1,1,1
1681609,2020-03-25,60,Pro,4673,0,0,0,1,1,1,1,0,1,0
2756460,2023-04-06,16,Starter,745,0,1,1,0,1,0,0,1,1,0
2114199,2018-09-12,15,Starter,118,1,0,0,0,1,1,0,1,0,1
1545063,2020-12-01,12,Starter,771,1,1,0,0,1,1,1,0,0,0
456425,2022-07-20,51,Pro,4123,1,0,0,1,1,0,1,1,0,0
1447498,2023-01-23,170,Teams,36558,1,0,0,0,1,1,1,1,0,0
2473213,2021-11-24,17,Starter,625,1,0,1,0,0,1,1,0,1,0
2879536,2018-09-21,269,Company,22597,1,1,0,0,1,1,0,1,0,0
2879728,2017-12-04,7,Starter,904,0,1,0,0,1,1,0,1,1,0
2018606,2020-03-04,14,Starter,1186,0,1,0,0,1,0,0,1,1,1
110781,2023-02-28,50,Pro,3367,0,0,1,0,1,1,0,1,0,1
2767953,2022-06-20,241,Teams,44742,0,1,0,1,0,1,1,0,1,0
599066,2021-10-03,2,Starter,1150,0,1,0,0,0,1,1,0,1,1
1968316,2023-03-23,291,Teams,8374,0,1,0,1,1,0,1,1,0,0
2705038,2017-10-01,2,Starter,551,1,0,1,0,1,0,0,1,1,0
1334576,2018-08-12,293,Company,3428,1,1,1,0,0,0,0,0,1,1
202724,2017-09-17,10,Starter,956,0,1,1,0,1,0,0,1,1,0
1457631,2019-07-12,23,Pro,4073,1,1,1,0,0,0,0,1,0,1
1595930,2022-08-27,15,Pro,2252,0,0,0,0,1,1,0,1,1,1
2323872,2020-05-05,17,Starter,197,1,0,0,0,1,1,1,0,1,0
775922,2021-05-10,9,Pro,3119,1,0,0,0,0,0,1,1,1,1
624579,2020-12-05,4,Starter,142,1,1,0,0,0,1,0,0,1,1
444404,2018-08-11,19,Starter,228,1,0,1,0,0,1,0,1,1,0
2926488,2018-05-07,37,Pro,1325,1,0,0,0,1,1,0,1,0,1
1175861,2020-10-29,207,Company,18274,1,1,1,0,1,1,0,0,0,0
2274965,2017-01-18,53,Pro,595,0,1,1,1,1,0,0,1,0,0
944457,2022-06-17,188,Teams,23094,1,1,0,0,1,0,0,1,1,0
2312831,2020-12-23,7,Starter,405,0,0,1,0,1,0,1,1,0,1
2704429,2018-12-07,6,Starter,690,1,1,0,0,1,0,0,1,0,1
958695,2018-10-21,36,Pro,3047,1,0,0,1,0,1,0,1,0,1
1837488,2017-08-04,90,Teams,39460,1,1,0,0,0,0,1,1,0,1
2382574,2022-12-23,59,Pro,2727,1,1,1,0,0,1,1,0,0,0
137225,2021-10-10,37,Pro,2610,0,1,1,1,1,0,0,0,1,0
2482307,2021-11-01,4,Starter,333,0,1,1,0,0,0,1,1,1,0
685236,2021-08-09,6,Starter,48,0,1,1,0,0,0,1,1,1,0
377310,2023-03-09,55,Pro,1996,1,1,0,0,0,0,1,1,0,1
2965351,2020-06-22,1,Starter,1106,0,1,1,0,0,0,1,1,1,0
1119453,2022-05-29,17,Pro,4869,1,0,1,1,1,0,0,0,1,0
2719430,2020-08-21,1,Starter,1316,1,0,0,0,1,1,1,1,0,0
745605,2017-06-29,19,Pro,1517,0,1,1,1,0,0,0,1,0,1
229366,2020-02-07,18,Teams,7659,1,0,1,0,1,0,1,1,0,0
2320789,2018-04-18,9,Starter,575,1,1,0,0,1,1,0,0,1,0
199350,2018-06-10,190,Teams,28780,1,0,0,1,1,0,1,1,0,0
2293017,2020-05-13,39,Pro,4988,1,1,1,1,0,0,1,0,0,0
625162,2019-12-30,7,Starter,335,1,0,1,0,1,0,0,0,1,1
113339,2019-03-17,95,Company,29233,0,1,0,0,1,0,0,1,1,1
651239,2021-08-11,12,Starter,1073,1,1,0,0,1,1,0,0,0,1
1122434,2022-06-07,2,Starter,936,0,1,1,0,1,0,1,0,0,1
2469787,2022-02-19,12,Starter,858,0,0,1,0,1,1,0,0,1,1
416102,2020-03-29,20,Starter,503,0,0,1,0,0,1,1,0,1,1
2227282,2021-11-17,20,Pro,834,0,1,1,1,1,0,0,1,0,0
934112,2023-02-27,2,Starter,1397,0,1,0,0,1,1,1,0,0,1
1753856,2018-06-09,91,Teams,28355,1,0,1,0,0,0,1,0,1,1
2834433,2022-05-08,273,Company,37249,0,0,1,0,0,1,1,1,1,0
2449458,2023-03-02,42,Pro,87,1,0,1,1,1,1,0,0,0,0
1453915,2021-12-15,16,Starter,1242,0,1,1,0,0,1,0,1,1,0
1513644,2018-03-04,275,Company,39668,0,1,1,0,1,1,0,0,0,1
820979,2017-11-18,15,Pro,4966,1,1,0,0,0,1,1,0,0,1
223547,2017-04-30,9,Starter,1067,0,1,0,0,0,1,1,1,0,1
2586361,2022-10-25,57,Pro,830,1,1,1,0,0,0,1,0,0,1
1184500,2018-12-14,11,Starter,1427,1,0,0,0,0,1,0,1,1,1
2232443,2018-06-17,13,Starter,1047,0,0,1,0,1,1,1,1,0,0
670227,2021-01-12,289,Teams,5336,1,1,1,1,0,0,1,0,0,0
2234052,2019-05-30,42,Pro,3011,0,0,1,1,0,0,1,1,0,1
1832424,2017-06-27,5,Starter,874,1,0,1,0,1,1,0,0,0,1
2009570,2018-11-08,46,Pro,1871,1,1,1,0,1,0,0,1,0,0
2646125,2019-11-11,5,Pro,4391,0,1,0,1,0,1,0,1,0,1
1494969,2018-04-21,177,Teams,4179,0,1,0,0,1,0,1,1,1,0
2799105,2020-05-05,33,Pro,99,0,0,1,0,0,1,1,1,0,1
497466,2018-10-16,20,Starter,980,0,1,1,0,0,1,0,1,0,1
1274297,2022-07-10,19,Starter,858,1,0,1,0,1,1,0,1,0,0
224227,2022-03-25,16,Starter,1021,1,1,1,0,0,0,0,0,1,1
1171312,2022-08-22,7,Starter,489,0,0,0,0,1,0,1,1,1,1
593911,2017-08-15,8,Starter,250,0,1,0,0,0,1,0,1,1,1
1563747,2020-12-10,20,Pro,2116,0,1,1,1,1,0,0,0,1,0
2776760,2019-06-26,15,Pro,2605,0,0,1,0,1,1,1,0,0,1
827265,2020-03-09,6,Pro,4804,1,1,1,0,0,0,1,0,0,1
1394655,2018-12-21,2,Starter,118,1,0,1,0,1,1,1,0,0,0
2055092,2018-04-28,237,Company,5342,0,1,0,1,0,1,0,1,0,1
1174678,2017-09-21,9,Starter,626,0,1,1,0,1,1,0,0,0,1
2033965,2019-09-01,52,Pro,2605,0,0,1,1,0,1,1,0,0,1
